0,0
0.01,0.012567
0.02,0.025133
0.03,0.037696
0.04,0.050254
0.05,0.062806
0.06,0.075349
0.07,0.087882
0.08,0.1004
0.09,0.11291
0.1,0.1254
0.11,0.13787
0.12,0.15032
0.13,0.16274
0.14,0.17514
0.15,0.18752
0.16,0.19987
0.17,0.21218
0.18,0.22447
0.19,0.23672
0.2,0.24893
0.21,0.26111
0.22,0.27325
0.23,0.28534
0.24,0.29739
0.25,0.30939
0.26,0.32135
0.27,0.33325
0.28,0.34511
0.29,0.35691
0.3,0.36865
0.31,0.38034
0.32,0.39197
0.33,0.40354
0.34,0.41504
0.35,0.42648
0.36,0.43785
0.37,0.44916
0.38,0.46039
0.39,0.47155
0.4,0.48264
0.41,0.49365
0.42,0.50459
0.43,0.51544
0.44,0.52622
0.45,0.53691
0.46,0.54752
0.47,0.55804
0.48,0.56847
0.49,0.57881
0.5,0.58907
0.51,0.59923
0.52,0.60929
0.53,0.61926
0.54,0.62913
0.55,0.6389
0.56,0.64857
0.57,0.65814
0.58,0.6676
0.59,0.67696
0.6,0.68621
0.61,0.69535
0.62,0.70439
0.63,0.71331
0.64,0.72211
0.65,0.7308
0.66,0.73938
0.67,0.74784
0.68,0.75618
0.69,0.7644
0.7,0.7725
0.71,0.78047
0.72,0.78832
0.73,0.79605
0.74,0.80365
0.75,0.81112
0.76,0.81846
0.77,0.82567
0.78,0.83275
0.79,0.8397
0.8,0.84651
0.81,0.85319
0.82,0.85973
0.83,0.86613
0.84,0.87239
0.85,0.87852
0.86,0.88451
0.87,0.89035
0.88,0.89605
0.89,0.90161
0.9,0.90702
0.91,0.91229
0.92,0.91741
0.93,0.92238
0.94,0.92721
0.95,0.93189
0.96,0.93642
0.97,0.94079
0.98,0.94502
0.99,0.94909
1,0.95302
1.01,0.95679
1.02,0.9604
1.03,0.96386
1.04,0.96717
1.05,0.97032
1.06,0.97331
1.07,0.97615
1.08,0.97883
1.09,0.98135
1.1,0.98371
1.11,0.98592
1.12,0.98796
1.13,0.98985
1.14,0.99158
1.15,0.99314
1.16,0.99455
1.17,0.9958
1.18,0.99688
1.19,0.9978
1.2,0.99857
1.21,0.99917
1.22,0.9996
1.23,0.99988
1.24,1
1.25,0.99995
1.26,0.99974
1.27,0.99937
1.28,0.99884
1.29,0.99814
1.3,0.99728
1.31,0.99626
1.32,0.99508
1.33,0.99374
1.34,0.99224
1.35,0.99057
1.36,0.98874
1.37,0.98676
1.38,0.98461
1.39,0.9823
1.4,0.97983
1.41,0.97721
1.42,0.97442
1.43,0.97147
1.44,0.96837
1.45,0.96511
1.46,0.96169
1.47,0.95811
1.48,0.95438
1.49,0.95049
1.5,0.94645
1.51,0.94225
1.52,0.9379
1.53,0.93339
1.54,0.92874
1.55,0.92393
1.56,0.91896
1.57,0.91385
1.58,0.90859
1.59,0.90318
1.6,0.89762
1.61,0.89192
1.62,0.88607
1.63,0.88007
1.64,0.87393
1.65,0.86764
1.66,0.86121
1.67,0.85464
1.68,0.84793
1.69,0.84109
1.7,0.8341
1.71,0.82697
1.72,0.81971
1.73,0.81232
1.74,0.80479
1.75,0.79712
1.76,0.78933
1.77,0.78141
1.78,0.77335
1.79,0.76517
1.8,0.75687
1.81,0.74843
1.82,0.73988
1.83,0.7312
1.84,0.7224
1.85,0.71348
1.86,0.70445
1.87,0.69529
1.88,0.68603
1.89,0.67664
1.9,0.66715
1.91,0.65754
1.92,0.64783
1.93,0.63801
1.94,0.62808
1.95,0.61805
1.96,0.60791
1.97,0.59767
1.98,0.58734
1.99,0.5769
2,0.56637
2.01,0.55575
2.02,0.54503
2.03,0.53422
2.04,0.52333
2.05,0.51234
2.06,0.50127
2.07,0.49012
2.08,0.47888
2.09,0.46756
2.1,0.45617
2.11,0.4447
2.12,0.43315
2.13,0.42153
2.14,0.40984
2.15,0.39808
2.16,0.38625
2.17,0.37436
2.18,0.3624
2.19,0.35039
2.2,0.33831
2.21,0.32618
2.22,0.31399
2.23,0.30175
2.24,0.28946
2.25,0.27711
2.26,0.26472
2.27,0.25229
2.28,0.23981
2.29,0.22729
2.3,0.21473
2.31,0.20214
2.32,0.1895
2.33,0.17684
2.34,0.16415
2.35,0.15142
2.36,0.13867
2.37,0.1259
2.38,0.1131
2.39,0.10029
2.4,0.087453
2.41,0.074602
2.42,0.061737
2.43,0.048861
2.44,0.035975
2.45,0.023081
2.46,0.010182
