0.00,-0.000793236816411874,-0.000399472861698717,0.000481163729076836
0.02,-0.173905598143518,-0.180450758831481,0.201260555482506
0.04,-0.339608490380027,-0.349441149793851,0.390541985749844
0.06,-0.492395006360268,-0.500247622980461,0.559016156804152
0.08,-0.627444662448089,-0.626512527838734,0.69840037980891
0.1,-0.740774376452873,-0.72294436855942,0.801857081102492
0.12,-0.829345459016632,-0.78556902420596,0.864335711273693
0.14,-0.891124433676456,-0.811918180932323,0.882820723693919
0.16,-0.925097837162435,-0.801144947910317,0.856473467546647
0.18,-0.931243351440343,-0.75406039105706,0.786661620707648
0.2,-0.910461574760386,-0.67308884357185,0.676875843558228
0.22,-0.864474360793324,-0.562144115179821,0.532539328196103
0.24,-0.795696875340204,-0.426432889313286,0.36072151890114
0.26,-0.707091296663014,-0.272195439812861,0.169772186227423
0.28,-0.60201040211932,-0.106397103748051,-0.0311040105680783
0.3,-0.484039150517514,0.063613468560015,-0.232309541512601
0.32,-0.356841820854508,0.230461544866834,-0.424328165749201
0.34,-0.224021359616905,0.387100521706959,-0.598186635289854
0.36,-0.0889963935825048,0.527144854092862,-0.74588051546305
0.38,0.0451000317672796,0.645164673911808,-0.860743103401841
0.4,0.175497434615965,0.736927216352556,-0.937739912631277
0.42,0.299839569572022,0.799573122485526,-0.973675539828067
0.44,0.416211211857239,0.831719268991855,-0.967304678766556
0.46,0.523141774558637,0.833483792548177,-0.919344308244824
0.48,0.619588565040431,0.806433202092518,-0.832389356699662
0.5,0.704903306610981,0.753455671448271,-0.710739144305283
0.52,0.778786077829992,0.678568544052077,-0.560146354962942
0.54,0.841231045105445,0.586671542739567,-0.387503965248903
0.56,0.892468294665045,0.483259970440695,-0.200488275059964
0.58,0.9329057356969,0.374114160589874,-0.00717782481919353
0.6,0.96307449078401,0.26498248460549,0.18433150907117
0.62,0.983580467768532,0.161275296487473,0.36629556486006
0.64,0.995063981515288,0.0677862957513448,0.531657081210363
0.66,0.99816843044813,-0.0115440207736756,0.674331588943048
0.68,0.993518195551092,-0.073810758952985,0.789431898815612
0.7,0.98170517743396,-0.117264075117916,0.873422916259178
0.72,0.963282769316432,-0.141360574664455,0.924202638528552
0.74,0.938765617222849,-0.14674550663222,0.941109352330845
0.76,0.908633265633219,-0.135168547739304,0.924859012255865
0.78,0.873335734091406,-0.109339696578898,0.87742032477381
0.8,0.833299209105475,-0.0727350921163667,0.801838004843168
0.82,0.788930342960515,-0.0293652444847607,0.702016870806326
0.84,0.740618091337839,0.0164799277893474,0.582480806490615
0.86,0.688732549987106,0.0604938236608423,0.448121108870617
0.88,0.633620816273341,0.098608101795719,0.303948370474787
0.9,0.575600451286671,0.127225091981287,0.154860883704541
0.92,0.514951601326173,0.143414585827233,0.00544070971210705
0.94,0.451909208630124,0.145064323526435,-0.140213826180518
0.96,0.386656964007025,0.13097649761189,-0.278613195404055
0.98,0.319324704155631,0.100906010158997,-0.40695618949433
1.00,0.249990823332181,0.055539837510379,-0.523163725826336
1.02,0.178690956709268,-0.00357954338605319,-0.625869482453259
1.04,0.105433719957484,-0.0741803476074244,-0.714372291329703
1.06,0.0302236884320117,-0.1534280452421,-0.788557130023324
1.08,-0.0469088865833612,-0.238120726879238,-0.84879289996371
1.1,-0.125872845809476,-0.32490013032757,-0.895815913735764
1.12,-0.206477289836584,-0.41046444955405,-0.930608126246018
1.14,-0.288391675183263,-0.491769183382905,-0.954278666728257
1.16,-0.371107842681405,-0.566203277467807,-0.967956229132867
1.18,-0.453907274154449,-0.631729601140133,-0.972698456580202
1.2,-0.535836944620629,-0.686981265370871,-0.969422732924178
1.22,-0.615696965258486,-0.731308272495948,-0.958860906174888
1.24,-0.69204279041907,-0.764772304143137,-0.94153855344703
1.26,-0.763204100482349,-0.788090892400163,-0.917777588344064
1.28,-0.827321598911682,-0.802535564652339,-0.887719427808728
1.3,-0.882401920085842,-0.80979159437411,-0.851364672995972
1.32,-0.926389691863738,-0.811789536715441,-0.808624386471527
1.34,-0.957254601526347,-0.810520617520397,-0.759377603545102
1.36,-0.973090150617507,-0.807849156250553,-0.7035297037922
1.38,-0.972219730313872,-0.805335463763559,-0.641066663265626
1.4,-0.953304778667862,-0.804082044107531,-0.572100953706499
1.42,-0.915449161249513,-0.804614478532096,-0.496905874197861
