0,0
0.01,0.025131
0.02,0.050247
0.03,0.075332
0.04,0.10037
0.05,0.12535
0.06,0.15025
0.07,0.17505
0.08,0.19975
0.09,0.22432
0.1,0.24875
0.11,0.27303
0.12,0.29713
0.13,0.32104
0.14,0.34476
0.15,0.36826
0.16,0.39152
0.17,0.41454
0.18,0.4373
0.19,0.45978
0.2,0.48197
0.21,0.50386
0.22,0.52543
0.23,0.54667
0.24,0.56757
0.25,0.5881
0.26,0.60827
0.27,0.62805
0.28,0.64743
0.29,0.66641
0.3,0.68496
0.31,0.70308
0.32,0.72076
0.33,0.73798
0.34,0.75473
0.35,0.77101
0.36,0.78679
0.37,0.80208
0.38,0.81687
0.39,0.83113
0.4,0.84487
0.41,0.85807
0.42,0.87073
0.43,0.88284
0.44,0.89439
0.45,0.90537
0.46,0.91578
0.47,0.92561
0.48,0.93485
0.49,0.9435
0.5,0.95154
0.51,0.95899
0.52,0.96583
0.53,0.97205
0.54,0.97766
0.55,0.98265
0.56,0.98701
0.57,0.99074
0.58,0.99385
0.59,0.99633
0.6,0.99817
0.61,0.99938
0.62,0.99995
0.63,0.99989
0.64,0.99919
0.65,0.99785
0.66,0.99589
0.67,0.99329
0.68,0.99005
0.69,0.98619
0.7,0.9817
0.71,0.97658
0.72,0.97085
0.73,0.96449
0.74,0.95752
0.75,0.94994
0.76,0.94176
0.77,0.93298
0.78,0.9236
0.79,0.91363
0.8,0.90308
0.81,0.89196
0.82,0.88026
0.83,0.86801
0.84,0.8552
0.85,0.84185
0.86,0.82796
0.87,0.81354
0.88,0.7986
0.89,0.78315
0.9,0.7672
0.91,0.75076
0.92,0.73385
0.93,0.71646
0.94,0.69862
0.95,0.68032
0.96,0.6616
0.97,0.64245
0.98,0.62289
0.99,0.60293
1,0.58259
1.01,0.56187
1.02,0.5408
1.03,0.51937
1.04,0.49762
1.05,0.47554
1.06,0.45316
1.07,0.4305
1.08,0.40755
1.09,0.38434
1.1,0.36089
1.11,0.3372
1.12,0.3133
1.13,0.2892
1.14,0.26491
1.15,0.24044
1.16,0.21583
1.17,0.19107
1.18,0.1662
1.19,0.14121
1.2,0.11613
1.21,0.090979
1.22,0.065766
1.23,0.040509
1.24,0.015226
1.25,-0.010069
1.26,-0.035358
1.27,-0.060627
1.28,-0.085858
1.29,-0.11103
1.3,-0.13614
1.31,-0.16116
1.32,-0.18608
1.33,-0.21089
1.34,-0.23555
1.35,-0.26007
1.36,-0.28443
1.37,-0.3086
1.38,-0.33258
1.39,-0.35634
1.4,-0.37988
1.41,-0.40317
1.42,-0.42621
1.43,-0.44898
1.44,-0.47146
1.45,-0.49364
1.46,-0.5155
1.47,-0.53703
1.48,-0.55822
1.49,-0.57906
1.5,-0.59952
1.51,-0.6196
1.52,-0.63928
1.53,-0.65856
1.54,-0.67741
1.55,-0.69583
1.56,-0.7138
1.57,-0.73131
1.58,-0.74836
1.59,-0.76493
1.6,-0.78101
1.61,-0.79658
1.62,-0.81165
1.63,-0.82619
1.64,-0.84021
1.65,-0.85368
1.66,-0.86661
1.67,-0.87898
1.68,-0.89079
1.69,-0.90202
1.7,-0.91268
1.71,-0.92275
1.72,-0.93222
1.73,-0.9411
1.74,-0.94937
1.75,-0.95703
1.76,-0.96408
1.77,-0.97051
1.78,-0.97631
1.79,-0.98149
1.8,-0.98603
1.81,-0.98994
1.82,-0.99321
1.83,-0.99584
1.84,-0.99783
1.85,-0.99918
1.86,-0.99989
1.87,-0.99995
1.88,-0.99936
1.89,-0.99814
1.9,-0.99627
1.91,-0.99375
1.92,-0.9906
1.93,-0.98681
1.94,-0.98238
1.95,-0.97732
1.96,-0.97163
1.97,-0.96531
1.98,-0.95836
1.99,-0.9508
2,-0.94263
2.01,-0.93385
2.02,-0.92446
2.03,-0.91448
2.04,-0.9039
2.05,-0.89274
2.06,-0.88101
2.07,-0.8687
2.08,-0.85584
2.09,-0.84242
2.1,-0.82845
2.11,-0.81395
2.12,-0.79892
2.13,-0.78338
2.14,-0.76733
2.15,-0.75078
2.16,-0.73375
2.17,-0.71624
2.18,-0.69826
2.19,-0.67984
2.2,-0.66097
2.21,-0.64168
2.22,-0.62197
2.23,-0.60185
2.24,-0.58135
2.25,-0.56047
2.26,-0.53922
2.27,-0.51762
2.28,-0.49569
2.29,-0.47344
2.3,-0.45087
2.31,-0.42802
2.32,-0.40488
2.33,-0.38149
2.34,-0.35784
2.35,-0.33396
2.36,-0.30987
2.37,-0.28557
2.38,-0.26108
2.39,-0.23643
2.4,-0.21162
2.41,-0.18667
2.42,-0.1616
2.43,-0.13642
2.44,-0.11115
2.45,-0.085809
2.46,-0.060411
2.47,-0.034972
2.48,-0.0095095
2.49,0.015961
2.5,0.041423
2.51,0.066859
2.52,0.092254
2.53,0.11759
2.54,0.14285
2.55,0.16802
2.56,0.19308
2.57,0.21802
2.58,0.24282
2.59,0.26746
2.6,0.29193
2.61,0.31621
2.62,0.34029
2.63,0.36415
2.64,0.38777
2.65,0.41114
2.66,0.43425
2.67,0.45707
2.68,0.4796
2.69,0.50182
2.7,0.52371
2.71,0.54527
2.72,0.56647
2.73,0.5873
2.74,0.60776
2.75,0.62781
2.76,0.64747
2.77,0.6667
2.78,0.68549
2.79,0.70385
2.8,0.72174
2.81,0.73917
2.82,0.75612
2.83,0.77257
2.84,0.78852
2.85,0.80396
2.86,0.81888
2.87,0.83326
2.88,0.8471
2.89,0.8604
2.9,0.87313
2.91,0.88529
2.92,0.89687
2.93,0.90787
2.94,0.91828
2.95,0.9281
2.96,0.9373
2.97,0.9459
2.98,0.95388
2.99,0.96123
3,0.96796
3.01,0.97406
3.02,0.97953
3.03,0.98435
3.04,0.98853
3.05,0.99207
3.06,0.99496
3.07,0.99719
3.08,0.99878
3.09,0.99972
3.1,1
3.11,0.99963
3.12,0.9986
3.13,0.99692
3.14,0.99459
3.15,0.99161
3.16,0.98798
3.17,0.98371
3.18,0.97879
3.19,0.97323
3.2,0.96703
3.21,0.9602
