0.71,0.018973,-0.11331,-0.15581,-0.046415
0.72,0.086283,-0.069212,-0.22397,-0.05981
0.73,0.15333,-0.027175,-0.28979,-0.073524
0.74,0.21972,0.012313,-0.35258,-0.087544
0.75,0.28507,0.048799,-0.41165,-0.10185
0.76,0.349,0.081872,-0.4664,-0.11644
0.77,0.41114,0.11116,-0.51622,-0.1313
0.78,0.47114,0.13633,-0.56059,-0.1464
0.79,0.52866,0.15711,-0.59902,-0.16174
0.8,0.58338,0.17328,-0.63108,-0.1773
0.81,0.635,0.18465,-0.65643,-0.19306
0.82,0.68323,0.1911,-0.67476,-0.209
0.83,0.72781,0.19258,-0.68586,-0.22512
0.84,0.76852,0.18905,-0.68957,-0.24139
0.85,0.80512,0.18058,-0.68582,-0.2578
0.86,0.83745,0.16724,-0.67461,-0.27432
0.87,0.86533,0.14919,-0.65602,-0.29095
0.88,0.88863,0.12662,-0.63018,-0.30765
0.89,0.90725,0.099776,-0.59732,-0.32443
0.9,0.92112,0.068935,-0.55772,-0.34125
0.91,0.93019,0.034423,-0.51174,-0.3581
0.92,0.93443,-0.003399,-0.45978,-0.37496
0.93,0.93387,-0.04414,-0.40233,-0.39181
0.94,0.92855,-0.087383,-0.3399,-0.40863
0.95,0.91854,-0.13269,-0.27307,-0.42541
0.96,0.90394,-0.17959,-0.20245,-0.44212
0.97,0.88487,-0.22764,-0.12868,-0.45875
0.98,0.8615,-0.27634,-0.052446,-0.47528
0.99,0.83401,-0.32522,0.025564,-0.49169
1,0.80261,-0.3738,0.10464,-0.50797
1.01,0.76753,-0.42163,0.18406,-0.52408
1.02,0.72902,-0.46825,0.26312,-0.54003
1.03,0.68736,-0.51322,0.3411,-0.55578
1.04,0.64285,-0.55613,0.41731,-0.57133
1.05,0.59581,-0.59659,0.49109,-0.58665
1.06,0.54655,-0.63425,0.56177,-0.60172
1.07,0.49543,-0.66879,0.62876,-0.61654
1.08,0.44279,-0.69991,0.69149,-0.63108
1.09,0.38901,-0.72737,0.74942,-0.64533
1.1,0.33444,-0.75096,0.80208,-0.65928
1.11,0.27947,-0.77052,0.84905,-0.6729
1.12,0.22447,-0.78592,0.88996,-0.68619
1.13,0.16981,-0.79708,0.9245,-0.69913
1.14,0.11587,-0.80396,0.95243,-0.71171
1.15,0.063007,-0.80657,0.97356,-0.72391
1.16,0.011584,-0.80496,0.98779,-0.73572
1.17,-0.038055,-0.79921,0.99506,-0.74713
1.18,-0.085577,-0.78946,0.99537,-0.75812
1.19,-0.13066,-0.77586,0.98881,-0.7687
1.2,-0.17302,-0.75861,0.97551,-0.77884
1.21,-0.21235,-0.73794,0.95568,-0.78853
1.22,-0.24842,-0.7141,0.92954,-0.79778
1.23,-0.28097,-0.68737,0.89742,-0.80656
1.24,-0.30981,-0.65805,0.85967,-0.81488
1.25,-0.33475,-0.62645,0.81668,-0.82272
1.26,-0.35564,-0.5929,0.76888,-0.83008
1.27,-0.37235,-0.55773,0.71675,-0.83695
1.28,-0.38478,-0.52127,0.66079,-0.84333
1.29,-0.39287,-0.48387,0.60152,-0.84922
1.3,-0.39658,-0.44585,0.53948,-0.8546
1.31,-0.39591,-0.40755,0.47523,-0.85949
1.32,-0.3909,-0.36927,0.40932,-0.86387
1.33,-0.38158,-0.33132,0.34233,-0.86774
1.34,-0.36807,-0.29398,0.27481,-0.87111
1.35,-0.35046,-0.25749,0.2073,-0.87397
1.36,-0.32891,-0.22211,0.14034,-0.87632
1.37,-0.30359,-0.18803,0.074455,-0.87818
1.38,-0.27469,-0.15545,0.010125,-0.87953
1.39,-0.24245,-0.1245,-0.052182,-0.88038
1.4,-0.20709,-0.095326,-0.11203,-0.88074
1.41,-0.16889,-0.068006,-0.16903,-0.88062
1.42,-0.12813,-0.042604,-0.22281,-0.88
1.43,-0.085101,-0.01915,-0.27305,-0.87891
1.44,-0.040117,0.0023565,-0.31948,-0.87735
1.45,0.0065006,0.021946,-0.36185,-0.87532
1.46,0.054424,0.039676,-0.39996,-0.87284
1.47,0.10332,0.055631,-0.43368,-0.8699
1.48,0.15284,0.069919,-0.46288,-0.86653
1.49,0.20266,0.082671,-0.4875,-0.86273
1.5,0.25243,0.094037,-0.50752,-0.85852
1.51,0.30183,0.10418,-0.52295,-0.85389
1.52,0.35053,0.11329,-0.53385,-0.84888
1.53,0.39821,0.12156,-0.54031,-0.84348
1.54,0.44458,0.12917,-0.54245,-0.8377
1.55,0.48933,0.13634,-0.54042,-0.83158
1.56,0.5322,0.14328,-0.53441,-0.8251
1.57,0.57292,0.15017,-0.52462,-0.81831
1.58,0.61127,0.15723,-0.51127,-0.81119
1.59,0.64702,0.16464,-0.49462,-0.80378
1.6,0.67997,0.17258,-0.47492,-0.79608
1.61,0.70996,0.18122,-0.45245,-0.78812
1.62,0.73682,0.19069,-0.42747,-0.77991
1.63,0.76045,0.20113,-0.40027,-0.77146
1.64,0.78072,0.21266,-0.37114,-0.7628
1.65,0.79758,0.22535,-0.34035,-0.75393
1.66,0.81096,0.23927,-0.30818,-0.74489
1.67,0.82083,0.25446,-0.2749,-0.73568
1.68,0.82719,0.27093,-0.24078,-0.72632
1.69,0.83005,0.28867,-0.20604,-0.71683
1.7,0.82947,0.30765,-0.17095,-0.70723
1.71,0.82548,0.32779,-0.1357,-0.69754
1.72,0.81818,0.34901,-0.10051,-0.68778
1.73,0.80767,0.37121,-0.065555,-0.67796
1.74,0.79405,0.39424,-0.031016,-0.6681
1.75,0.77747,0.41796,0.0029619,-0.65823
1.76,0.75806,0.4422,0.036244,-0.64835
1.77,0.73599,0.46676,0.068714,-0.63849
1.78,0.71141,0.49145,0.10027,-0.62867
1.79,0.68452,0.51605,0.13084,-0.6189
1.8,0.65549,0.54035,0.16035,-0.60921
1.81,0.62451,0.5641,0.18875,-0.59961
1.82,0.59179,0.5871,0.21599,-0.59011
1.83,0.55751,0.60909,0.24206,-0.58074
1.84,0.52187,0.62987,0.26692,-0.57151
1.85,0.48507,0.6492,0.29058,-0.56244
1.86,0.44731,0.66687,0.31304,-0.55354
1.87,0.40878,0.68269,0.33428,-0.54484
1.88,0.36967,0.69646,0.35433,-0.53634
1.89,0.33016,0.70801,0.3732,-0.52807
1.9,0.29043,0.71719,0.39089,-0.52003
1.91,0.25066,0.72387,0.40742,-0.51224
1.92,0.21101,0.72794,0.42279,-0.50472
1.93,0.17163,0.72931,0.43703,-0.49748
1.94,0.13267,0.72792,0.45012,-0.49053
1.95,0.094292,0.72372,0.46208,-0.48389
1.96,0.056612,0.71671,0.47289,-0.47756
1.97,0.019764,0.70691,0.48256,-0.47156
1.98,-0.016135,0.69434,0.49108,-0.4659
1.99,-0.050971,0.67908,0.49842,-0.46058
2,-0.084638,0.66122,0.50456,-0.45563
2.01,-0.11704,0.64086,0.50949,-0.45104
2.02,-0.14808,0.61814,0.51317,-0.44683
2.03,-0.17768,0.59322,0.51558,-0.443
2.04,-0.20574,0.56627,0.51668,-0.43956
2.05,-0.2322,0.53748,0.51644,-0.43651
2.06,-0.25698,0.50704,0.51483,-0.43387
2.07,-0.28001,0.47518,0.51182,-0.43163
2.08,-0.30123,0.44212,0.50738,-0.4298
2.09,-0.32056,0.40809,0.50148,-0.42839
2.1,-0.33795,0.37332,0.49412,-0.42739
2.11,-0.35334,0.33805,0.48527,-0.42681
2.12,-0.36668,0.30251,0.47493,-0.42665
2.13,-0.37789,0.26693,0.46311,-0.42691
2.14,-0.38695,0.23153,0.44981,-0.42759
2.15,-0.39378,0.19653,0.43505,-0.42868
2.16,-0.39836,0.16212,0.41888,-0.4302
2.17,-0.40062,0.1285,0.40132,-0.43212
2.18,-0.40053,0.095832,0.38244,-0.43446
2.19,-0.39805,0.064277,0.3623,-0.43721
2.2,-0.39314,0.03397,0.34097,-0.44035
2.21,-0.38578,0.0050286,0.31854,-0.4439
2.22,-0.37595,-0.022451,0.29512,-0.44783
2.23,-0.36363,-0.048392,0.2708,-0.45215
2.24,-0.34881,-0.072742,0.2457,-0.45684
2.25,-0.33149,-0.095467,0.21995,-0.4619
2.26,-0.31168,-0.11655,0.19367,-0.46732
2.27,-0.2894,-0.13601,0.167,-0.47309
2.28,-0.26468,-0.15387,0.14008,-0.4792
2.29,-0.23758,-0.17018,0.11306,-0.48564
2.3,-0.20814,-0.185,0.086059,-0.4924
2.31,-0.17643,-0.1984,0.059232,-0.49946
2.32,-0.14254,-0.21048,0.03271,-0.50682
2.33,-0.10657,-0.22135,0.0066266,-0.51445
2.34,-0.068642,-0.23112,-0.018896,-0.52236
2.35,-0.028877,-0.2399,-0.043741,-0.53051
2.36,0.012574,-0.24783,-0.067804,-0.53891
2.37,0.055548,-0.25503,-0.090992,-0.54752
2.38,0.099868,-0.26163,-0.11322,-0.55635
2.39,0.14534,-0.26775,-0.13444,-0.56537
2.4,0.19176,-0.27352,-0.15458,-0.57456
2.41,0.2389,-0.27905,-0.17362,-0.58391
2.42,0.28653,-0.28444,-0.19154,-0.59341
2.43,0.3344,-0.2898,-0.20834,-0.60302
2.44,0.38225,-0.29519,-0.22405,-0.61275
2.45,0.42983,-0.30069,-0.2387,-0.62256
2.46,0.47685,-0.30635,-0.25235,-0.63245
2.47,0.52304,-0.31219,-0.26507,-0.64239
2.48,0.56811,-0.31825,-0.27695,-0.65236
2.49,0.61179,-0.32452,-0.28809,-0.66235
2.5,0.6538,-0.33097,-0.29861,-0.67234
2.51,0.69384,-0.33757,-0.30864,-0.6823
2.52,0.73165,-0.34426,-0.31831,-0.69223
2.53,0.76696,-0.35096,-0.32778,-0.70209
2.54,0.79952,-0.35759,-0.3372,-0.71187
2.55,0.82908,-0.36403,-0.34671,-0.72156
2.56,0.85542,-0.37017,-0.35649,-0.73112
2.57,0.87831,-0.37586,-0.36668,-0.74056
2.58,0.89757,-0.38097,-0.37744,-0.74983
2.59,0.91304,-0.38533,-0.3889,-0.75893
2.6,0.92455,-0.3888,-0.40121,-0.76784
2.61,0.93198,-0.39119,-0.41448,-0.77654
2.62,0.93525,-0.39236,-0.42882,-0.78501
2.63,0.93428,-0.39213,-0.44432,-0.79323
2.64,0.92903,-0.39034,-0.46106,-0.80118
2.65,0.91949,-0.38683,-0.47907,-0.80885
2.66,0.90568,-0.38147,-0.49839,-0.81623
2.67,0.88765,-0.37412,-0.51901,-0.82328
2.68,0.86548,-0.36465,-0.54092,-0.83
2.69,0.8393,-0.35296,-0.56406,-0.83637
2.7,0.80922,-0.33898,-0.58836,-0.84237
2.71,0.77544,-0.32262,-0.61371,-0.848
2.72,0.73815,-0.30387,-0.63998,-0.85322
2.73,0.69756,-0.28268,-0.66701,-0.85803
2.74,0.65395,-0.25907,-0.69462,-0.86242
2.75,0.60756,-0.23308,-0.72259,-0.86637
2.76,0.55871,-0.20477,-0.75071,-0.86987
2.77,0.50771,-0.17421,-0.77871,-0.8729
2.78,0.45488,-0.14152,-0.80633,-0.87546
2.79,0.40057,-0.10685,-0.83329,-0.87753
2.8,0.34512,-0.070364,-0.85928,-0.8791
2.81,0.2889,-0.032244,-0.884,-0.88016
2.82,0.23228,0.0072905,-0.90715,-0.8807
2.83,0.17561,0.048004,-0.9284,-0.88071
2.84,0.11927,0.08964,-0.94744,-0.88019
2.85,0.063601,0.13192,-0.96396,-0.87912
2.86,0.0089659,0.17457,-0.97768,-0.8775
2.87,-0.0443,0.21727,-0.9883,-0.87532
2.88,-0.095873,0.25972,-0.99555,-0.87257
2.89,-0.14544,0.3016,-0.9992,-0.86926
2.9,-0.19272,0.34259,-0.99902,-0.86537
2.91,-0.23745,0.38236,-0.99482,-0.86091
2.92,-0.27937,0.4206,-0.98644,-0.85586
2.93,-0.31828,0.457,-0.97375,-0.85023
2.94,-0.35398,0.49125,-0.95666,-0.84401
2.95,-0.38631,0.52307,-0.93512,-0.83721
2.96,-0.41515,0.55218,-0.90913,-0.82982
2.97,-0.44039,0.57833,-0.87872,-0.82184
2.98,-0.46196,0.60129,-0.84397,-0.81328
2.99,-0.47984,0.62084,-0.805,-0.80413
3,-0.49401,0.63682,-0.76197,-0.7944
3.01,-0.50449,0.64905,-0.71511,-0.78409
3.02,-0.51135,0.65744,-0.66466,-0.7732
3.03,-0.51467,0.66187,-0.61093,-0.76174
3.04,-0.51455,0.6623,-0.55424,-0.74972
3.05,-0.51114,0.6587,-0.49497,-0.73714
3.06,-0.50459,0.65108,-0.43353,-0.724
3.07,-0.49509,0.63948,-0.37037,-0.71031
3.08,-0.48285,0.62399,-0.30594,-0.69608
3.09,-0.46807,0.60471,-0.24073,-0.68132
3.1,-0.451,0.58178,-0.17527,-0.66603
3.11,-0.43188,0.55537,-0.11006,-0.65023
3.12,-0.41096,0.52569,-0.045638,-0.63393
3.13,-0.38851,0.49296,0.017452,-0.61713
3.14,-0.36478,0.45742,0.07868,-0.59985
3.15,-0.34005,0.41936,0.13752,-0.58209
3.16,-0.31458,0.37904,0.19344,-0.56388
3.17,-0.28862,0.33678,0.24597,-0.54521
3.18,-0.26243,0.2929,0.2946,-0.52612
3.19,-0.23623,0.2477,0.33891,-0.5066
3.2,-0.21028,0.20152,0.37847,-0.48667
3.21,-0.18477,0.15469,0.41291,-0.46634
3.22,-0.15991,0.10753,0.44189,-0.44564
3.23,-0.13588,0.060362,0.46511,-0.42457
3.24,-0.11284,0.013492,0.48234,-0.40316
3.25,-0.090945,-0.03278,0.49339,-0.38141
3.26,-0.070308,-0.078172,0.49812,-0.35934
3.27,-0.051036,-0.12242,0.49645,-0.33697
3.28,-0.033213,-0.16528,0.48838,-0.31432
3.29,-0.0169,-0.20654,0.47392,-0.2914
3.3,-0.0021387,-0.24599,0.45319,-0.26823
3.31,0.011048,-0.28348,0.42634,-0.24482
3.32,0.022658,-0.31886,0.39359,-0.2212
3.33,0.032704,-0.35203,0.35521,-0.19738
3.34,0.041217,-0.3829,0.31153,-0.17338
3.35,0.048242,-0.41142,0.26293,-0.14922
3.36,0.053837,-0.43758,0.20983,-0.12491
3.37,0.05807,-0.46139,0.15272,-0.10048
3.38,0.061022,-0.48289,0.092091,-0.075934
3.39,0.062776,-0.50214,0.02851,-0.051302
3.4,0.063424,-0.51924,-0.037449,-0.026598
3.41,0.063059,-0.5343,-0.10518,-0.0018417
3.42,0.061776,-0.54747,-0.17405,0.02295
3.43,0.059668,-0.5589,-0.24342,0.047757
3.44,0.056826,-0.56876,-0.31265,0.072563
3.45,0.053335,-0.57724,-0.38108,0.097349
3.46,0.049273,-0.58455,-0.44807,0.1221
3.47,0.044711,-0.59089,-0.51298,0.14679
3.48,0.03971,-0.59646,-0.5752,0.17141
3.49,0.03432,-0.60148,-0.63411,0.19593
3.5,0.028579,-0.60615,-0.68916,0.22035
3.51,0.022513,-0.61068,-0.7398,0.24464
3.52,0.016134,-0.61526,-0.78555,0.26878
3.53,0.0094412,-0.62007,-0.82595,0.29276
3.54,0.002422,-0.62527,-0.86058,0.31657
3.55,-0.0049508,-0.631,-0.8891,0.34018
3.56,-0.012716,-0.6374,-0.91119,0.36357
3.57,-0.020924,-0.64457,-0.92663,0.38674
3.58,-0.029636,-0.65258,-0.93523,0.40967
3.59,-0.038922,-0.66148,-0.93685,0.43234
3.6,-0.04886,-0.67131,-0.93144,0.45473
3.61,-0.059534,-0.68205,-0.919,0.47683
3.62,-0.071032,-0.69368,-0.8996,0.49863
3.63,-0.083445,-0.70612,-0.87335,0.52011
3.64,-0.096863,-0.7193,-0.84045,0.54126
3.65,-0.11138,-0.7331,-0.80112,0.56206
3.66,-0.12707,-0.74737,-0.75567,0.5825
3.67,-0.14402,-0.76194,-0.70445,0.60257
3.68,-0.16229,-0.77663,-0.64785,0.62226
3.69,-0.18196,-0.79121,-0.58631,0.64154
3.7,-0.20306,-0.80547,-0.52031,0.66042
3.71,-0.22562,-0.81915,-0.45036,0.67887
3.72,-0.24966,-0.83199,-0.37702,0.69689
3.73,-0.27518,-0.84374,-0.30084,0.71447
3.74,-0.30216,-0.85411,-0.22242,0.7316
3.75,-0.33056,-0.86284,-0.14236,0.74826
3.76,-0.3603,-0.86964,-0.061255,0.76445
3.77,-0.39131,-0.87426,0.020271,0.78016
3.78,-0.42347,-0.87644,0.10162,0.79538
3.79,-0.45666,-0.87592,0.18219,0.8101
3.8,-0.49072,-0.87249,0.2614,0.82431
3.81,-0.52547,-0.86594,0.3387,0.83801
3.82,-0.56073,-0.85608,0.41355,0.85118
3.83,-0.59627,-0.84274,0.48543,0.86383
3.84,-0.63186,-0.82582,0.55389,0.87594
3.85,-0.66725,-0.80519,0.61847,0.88752
3.86,-0.70218,-0.78081,0.6788,0.89855
3.87,-0.73637,-0.75265,0.73452,0.90902
3.88,-0.76954,-0.72071,0.78532,0.91895
3.89,-0.80139,-0.68504,0.83095,0.92831
3.9,-0.83163,-0.64572,0.8712,0.93711
3.91,-0.85995,-0.60288,0.90592,0.94534
3.92,-0.88607,-0.55669,0.935,0.953
3.93,-0.9097,-0.50734,0.95838,0.96009
3.94,-0.93056,-0.45506,0.97607,0.9666
3.95,-0.94837,-0.40013,0.98809,0.97254
3.96,-0.96288,-0.34285,0.99454,0.9779
3.97,-0.97386,-0.28355,0.99556,0.98268
3.98,-0.9811,-0.2226,0.99131,0.98688
3.99,-0.9844,-0.16037,0.98201,0.99049
4,-0.9836,-0.097277,0.96791,0.99353
4.01,-0.97856,-0.033737,0.94929,0.99598
4.02,-0.96918,0.029814,0.92647,0.99785
4.03,-0.95539,0.092933,0.89977,0.99915
4.04,-0.93715,0.15517,0.86954,0.99986
4.05,-0.91446,0.21608,0.83617,1
4.06,-0.88734,0.27521,0.80002,0.99956
4.07,-0.85586,0.33214,0.76149,0.99855
4.08,-0.82014,0.38644,0.72097,0.99696
4.09,-0.7803,0.4377,0.67885,0.99481
4.1,-0.73653,0.48553,0.63552,0.99209
4.11,-0.68902,0.52959,0.59134,0.98881
4.12,-0.63802,0.56953,0.54668,0.98498
4.13,-0.58379,0.60507,0.5019,0.98058
4.14,-0.52664,0.63593,0.45731,0.97564
4.15,-0.46688,0.66189,0.41322,0.97015
4.16,-0.40486,0.68277,0.36991,0.96412
4.17,-0.34093,0.69841,0.32765,0.95755
4.18,-0.27547,0.70872,0.28664,0.95045
4.19,-0.20888,0.71363,0.24711,0.94282
4.2,-0.14155,0.71314,0.2092,0.93467
4.21,-0.073882,0.70728,0.17306,0.92601
4.22,-0.0062764,0.69612,0.1388,0.91683
4.23,0.060866,0.67977,0.10648,0.90716
4.24,0.12715,0.6584,0.076165,0.89698
4.25,0.19221,0.6322,0.047864,0.88632
4.26,0.25565,0.60142,0.021569,0.87517
4.27,0.31715,0.56631,-0.0027542,0.86355
4.28,0.37637,0.5272,-0.025165,0.85146
4.29,0.433,0.4844,-0.045742,0.83891
4.3,0.48677,0.43827,-0.064584,0.8259
4.31,0.53744,0.3892,-0.081807,0.81245
4.32,0.58477,0.33757,-0.097539,0.79856
4.33,0.6286,0.28381,-0.11192,0.78424
4.34,0.66876,0.22831,-0.1251,0.76951
4.35,0.70515,0.17152,-0.13722,0.75435
4.36,0.73769,0.11385,-0.14845,0.7388
4.37,0.76633,0.055713,-0.15894,0.72285
4.38,0.79106,-0.0024688,-0.16883,0.70652
4.39,0.8119,-0.0603,-0.17827,0.68981
4.4,0.82893,-0.1174,-0.18741,0.67273
4.41,0.84222,-0.17339,-0.19635,0.6553
4.42,0.85189,-0.22795,-0.20522,0.63752
4.43,0.8581,-0.28075,-0.21411,0.61941
4.44,0.86102,-0.3315,-0.2231,0.60097
4.45,0.86084,-0.37995,-0.23225,0.58221
4.46,0.85777,-0.42587,-0.24162,0.56315
4.47,0.85204,-0.46906,-0.25122,0.5438
4.48,0.84389,-0.50937,-0.26105,0.52416
4.49,0.83358,-0.54668,-0.27111,0.50425
4.5,0.82135,-0.58089,-0.28136,0.48408
4.51,0.80747,-0.61196,-0.29175,0.46366
4.52,0.79218,-0.63987,-0.3022,0.443
4.53,0.77574,-0.66462,-0.31262,0.42212
4.54,0.75839,-0.68627,-0.32291,0.40102
4.55,0.74034,-0.7049,-0.33294,0.37973
4.56,0.72181,-0.7206,-0.34259,0.35824
4.57,0.703,-0.7335,-0.35171,0.33658
4.58,0.68408,-0.74376,-0.36014,0.31475
4.59,0.66519,-0.75154,-0.36772,0.29277
4.6,0.64647,-0.75702,-0.3743,0.27066
4.61,0.62801,-0.76041,-0.37971,0.24842
4.62,0.60989,-0.76191,-0.38377,0.22607
4.63,0.59216,-0.76173,-0.38634,0.20362
4.64,0.57482,-0.76008,-0.38725,0.18109
4.65,0.55789,-0.75718,-0.38636,0.15848
4.66,0.54131,-0.75322,-0.38352,0.13583
4.67,0.52504,-0.74841,-0.37861,0.11312
4.68,0.50898,-0.74294,-0.37153,0.090396
4.69,0.49304,-0.73697,-0.36218,0.067654
4.7,0.47708,-0.73066,-0.35047,0.044913
4.71,0.46097,-0.72414,-0.33637,0.022189
4.72,0.44456,-0.71753,-0.31982,-0.00050533
4.73,0.42767,-0.71091,-0.30082,-0.023153
4.74,0.41013,-0.70436,-0.27938,-0.045741
4.75,0.39176,-0.69791,-0.25554,-0.068252
4.76,0.37239,-0.69158,-0.22934,-0.090671
4.77,0.35185,-0.68536,-0.20087,-0.11298
4.78,0.32995,-0.67922,-0.17024,-0.13517
4.79,0.30655,-0.67308,-0.13757,-0.15723
4.8,0.28151,-0.66688,-0.10301,-0.17913
4.81,0.25469,-0.6605,-0.06673,-0.20086
4.82,0.226,-0.65383,-0.028924,-0.2224
4.83,0.19535,-0.64671,0.010201,-0.24375
4.84,0.16269,-0.63899,0.050422,-0.26487
4.85,0.12799,-0.6305,0.091499,-0.28577
4.86,0.091272,-0.62106,0.13318,-0.30641
4.87,0.052562,-0.61049,0.1752,-0.32679
4.88,0.011937,-0.59859,0.2173,-0.34689
4.89,-0.030498,-0.58519,0.25919,-0.36669
4.9,-0.0746,-0.5701,0.3006,-0.38619
4.91,-0.12019,-0.55315,0.34125,-0.40535
4.92,-0.16707,-0.53418,0.38087,-0.42416
4.93,-0.21498,-0.51305,0.41918,-0.44262
4.94,-0.26366,-0.48961,0.45592,-0.4607
4.95,-0.31281,-0.46378,0.49083,-0.47839
4.96,-0.3621,-0.43547,0.52368,-0.49567
4.97,-0.41118,-0.40462,0.55424,-0.51253
4.98,-0.45969,-0.37122,0.58229,-0.52896
4.99,-0.50725,-0.33527,0.60764,-0.54493
5,-0.55345,-0.29682,0.63012,-0.56043
5.01,-0.59791,-0.25593,0.64959,-0.57545
5.02,-0.64021,-0.21272,0.66592,-0.58997
5.03,-0.67998,-0.16735,0.679,-0.60398
5.04,-0.71681,-0.11998,0.68876,-0.61746
5.05,-0.75032,-0.070831,0.69515,-0.6304
5.06,-0.78017,-0.02016,0.69814,-0.64279
5.07,-0.80602,0.031756,0.69776,-0.65462
5.08,-0.82757,0.084604,0.69401,-0.66586
5.09,-0.84452,0.13805,0.68697,-0.67651
5.1,-0.85666,0.19172,0.67672,-0.68656
5.11,-0.86378,0.24525,0.66337,-0.69599
5.12,-0.86574,0.29822,0.64705,-0.70479
5.13,-0.86241,0.35022,0.62793,-0.71295
5.14,-0.85375,0.40082,0.60618,-0.72046
5.15,-0.83975,0.44961,0.58201,-0.7273
5.16,-0.82047,0.49614,0.55565,-0.73348
5.17,-0.79599,0.53999,0.52732,-0.73898
5.18,-0.76649,0.58074,0.49728,-0.74379
5.19,-0.73216,0.61799,0.4658,-0.74789
5.2,-0.69327,0.65136,0.43315,-0.7513
5.21,-0.65014,0.68048,0.39962,-0.75398
5.22,-0.60313,0.70502,0.3655,-0.75595
5.23,-0.55265,0.72468,0.33108,-0.75719
5.24,-0.49915,0.73919,0.29666,-0.7577
5.25,-0.44313,0.74832,0.26253,-0.75747
5.26,-0.3851,0.75189,0.22898,-0.75649
5.27,-0.32562,0.74976,0.19629,-0.75477
5.28,-0.26526,0.74184,0.16474,-0.7523
5.29,-0.20463,0.72808,0.13458,-0.74908
5.3,-0.14432,0.70851,0.10607,-0.7451
5.31,-0.08495,0.68318,0.079446,-0.74036
5.32,-0.027128,0.65221,0.054917,-0.73487
5.33,0.028548,0.61576,0.032682,-0.72862
5.34,0.081489,0.57406,0.012917,-0.72162
