0,0
0.01,0.031413
0.02,0.062799
0.03,0.094128
0.04,0.12537
0.05,0.15649
0.06,0.18746
0.07,0.21825
0.08,0.24882
0.09,0.27916
0.1,0.30922
0.11,0.33898
0.12,0.36841
0.13,0.39748
0.14,0.42616
0.15,0.45442
0.16,0.48224
0.17,0.50958
0.18,0.53642
0.19,0.56273
0.2,0.58849
0.21,0.61366
0.22,0.63823
0.23,0.66217
0.24,0.68546
0.25,0.70806
0.26,0.72997
0.27,0.75115
0.28,0.7716
0.29,0.79127
0.3,0.81016
0.31,0.82825
0.32,0.84552
0.33,0.86194
0.34,0.87751
0.35,0.89221
0.36,0.90602
0.37,0.91893
0.38,0.93093
0.39,0.942
0.4,0.95213
0.41,0.96131
0.42,0.96953
0.43,0.97679
0.44,0.98307
0.45,0.98837
0.46,0.99268
0.47,0.996
0.48,0.99833
0.49,0.99966
0.5,0.99999
0.51,0.99931
0.52,0.99764
0.53,0.99497
0.54,0.9913
0.55,0.98663
0.56,0.98098
0.57,0.97435
0.58,0.96673
0.59,0.95815
0.6,0.9486
0.61,0.9381
0.62,0.92665
0.63,0.91428
0.64,0.90098
0.65,0.88678
0.66,0.87168
0.67,0.8557
0.68,0.83887
0.69,0.82118
0.7,0.80267
0.71,0.78335
0.72,0.76323
0.73,0.74234
0.74,0.72071
0.75,0.69834
0.76,0.67527
0.77,0.65151
0.78,0.62709
0.79,0.60204
0.8,0.57637
0.81,0.55012
0.82,0.52331
0.83,0.49597
0.84,0.46813
0.85,0.4398
0.86,0.41103
0.87,0.38184
0.88,0.35225
0.89,0.32231
0.9,0.29204
0.91,0.26146
0.92,0.23062
0.93,0.19954
0.94,0.16825
0.95,0.13679
0.96,0.10519
0.97,0.07347
0.98,0.041674
0.99,0.0098313
1,-0.022026
1.01,-0.053865
1.02,-0.085655
1.03,-0.11736
1.04,-0.14895
1.05,-0.1804
1.06,-0.21167
1.07,-0.24272
1.08,-0.27354
1.09,-0.30408
1.1,-0.33431
1.11,-0.36421
1.12,-0.39374
1.13,-0.42288
1.14,-0.45158
1.15,-0.47984
1.16,-0.5076
1.17,-0.53486
1.18,-0.56157
1.19,-0.58771
1.2,-0.61326
1.21,-0.63818
1.22,-0.66246
1.23,-0.68606
1.24,-0.70897
1.25,-0.73115
1.26,-0.75259
1.27,-0.77327
1.28,-0.79315
1.29,-0.81223
1.3,-0.83047
1.31,-0.84787
1.32,-0.86441
1.33,-0.88006
1.34,-0.89481
1.35,-0.90864
1.36,-0.92155
1.37,-0.93351
1.38,-0.94452
1.39,-0.95455
1.4,-0.96361
1.41,-0.97168
1.42,-0.97876
1.43,-0.98483
1.44,-0.98988
1.45,-0.99392
1.46,-0.99694
1.47,-0.99894
1.48,-0.9999
1.49,-0.99984
1.5,-0.99874
1.51,-0.99662
1.52,-0.99347
1.53,-0.9893
1.54,-0.9841
1.55,-0.97789
1.56,-0.97067
1.57,-0.96245
1.58,-0.95323
1.59,-0.94303
1.6,-0.93185
1.61,-0.91971
1.62,-0.90661
1.63,-0.89258
1.64,-0.87762
1.65,-0.86175
1.66,-0.84498
1.67,-0.82734
1.68,-0.80884
1.69,-0.7895
1.7,-0.76934
1.71,-0.74838
1.72,-0.72664
1.73,-0.70414
1.74,-0.68091
1.75,-0.65697
1.76,-0.63234
1.77,-0.60705
1.78,-0.58113
1.79,-0.5546
1.8,-0.52749
1.81,-0.49983
1.82,-0.47165
1.83,-0.44297
1.84,-0.41382
1.85,-0.38424
1.86,-0.35426
1.87,-0.3239
1.88,-0.2932
1.89,-0.26219
1.9,-0.2309
1.91,-0.19937
1.92,-0.16762
1.93,-0.1357
1.94,-0.10363
1.95,-0.071442
1.96,-0.039177
1.97,-0.0068667
1.98,0.025456
1.99,0.057757
2,0.090002
2.01,0.12216
2.02,0.15419
2.03,0.18607
2.04,0.21776
2.05,0.24922
2.06,0.28043
2.07,0.31135
2.08,0.34194
2.09,0.37219
2.1,0.40204
2.11,0.43148
2.12,0.46048
2.13,0.48899
2.14,0.51699
2.15,0.54446
2.16,0.57136
2.17,0.59766
2.18,0.62334
2.19,0.64836
2.2,0.67271
2.21,0.69635
2.22,0.71927
2.23,0.74143
2.24,0.76281
2.25,0.7834
2.26,0.80316
2.27,0.82207
2.28,0.84013
2.29,0.8573
2.3,0.87357
2.31,0.88892
